id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
9758,Cognitive-behavioral versus psychodynamic therapy,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9759,A mind-body lifestyle intervention enhances emotional,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9760,Is It Time for Going Beyond the P-Value Paradigm,OUT_OF_SCOPE,methodology,2,N,Agreement
9761,Reward related ventral striatal activity,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.80)
9762,Patient Expectancy as a Mediator of Placebo Effects,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9763,Clinical validation of combinatorial pharmacogenomic,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9764,Brexanolone in Postpartum Depression,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.75)
9765,Outcome of a three-phase treatment algorithm,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.85)
9766,Psychometric Properties of the Chinese Version,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9767,A randomised clinical pilot trial to test,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.81)
9768,"A pilot, open-label investigation of glucosamine",OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.81)
9769,Effect of Nursing Outcome-Oriented Intervention,OUT_OF_SCOPE,non-MH,2,N,Agreement
9770,"Depression and physical health, therapeutic alliance",OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9771,Comparative Study on Safety and Efficacy of Desvenlafaxine,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9772,"Double-blind, randomized crossover study of IV magnesium",OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.84)
9773,Telephone-based cognitive behavioral therapy for depression,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9774,19. Impact of Investigational Purified Microbiome,OUT_OF_SCOPE,non-MH,2,N,Agreement
9775,Effect on return to work of Individual Placement,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9776,Effect of Telehealth Treatment by Lay Counselors,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9777,Do side effects of antidepressants impact efficacy,OUT_OF_SCOPE,secondary analysis,2,N,Agreement
9778,Anti-Inflammatory Effects of Chinese Herbal Formulae in Asthma,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.65)
9779,Role of Lactium in Psychodermatology: CERTAIN Trial,OUT_OF_SCOPE,non-MH,2,N,Agreement
9780,IMPROVING KNOWLEDGE TRANSFER OF PREVENTATIVE CARE IN IBD,OUT_OF_SCOPE,non-MH,2,N,Agreement
9781,"Relationships between circadian measures, depression",OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9782,Single i.v. ketamine augmentation of escitalopram,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.81)
9783,High- versus low-intensity internet interventions for alcohol,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9784,Determinants of antidepressant response,OUT_OF_SCOPE,secondary analysis,1,N,Unmatched in Screener B (best ratio: 0.79)
9785,Transcranial direct current stimulation for vascular depression,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.75)
9786,Feasibility of Exercise and CBT Intervention for Depression,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9787,Effects of Developmental Bibliotherapy on Subjective Well-Being,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9788,Patient with Treatment-resistant Depression Who Achieved Remission,OUT_OF_SCOPE,case report,2,N,Agreement
9789,"Short-term effects of estradiol, raloxifene, phytoestrogen",OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.85)
9790,Increased plasma nesfatin-1 levels in MDD,OUT_OF_SCOPE,non-RCT,1,N,Unmatched in Screener B (best ratio: 0.73)
9791,Chart review valsartan-amlodipine for blood pressure,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.62)
9792,Efficacy of Low Dose Denosumab in Osteoporosis,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.68)
9793,"Screening for Depression, Anxiety, Suicide Risk in Children",OUT_OF_SCOPE,review,2,N,Agreement
9794,Cognitive Considerations in Major Depression,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.85)
9795,Effects of Tianeptine on Depression in Alzheimer's Disease,OUT_OF_SCOPE,observational,1,N,Unmatched in Screener B (best ratio: 0.64)
9796,Preliminary Evidence of Pramipexole in Anhedonic Depression,OUT_OF_SCOPE,non-RCT,1,N,Unmatched in Screener B (best ratio: 0.55)
9797,Microdosing and standard-dosing take-home buprenorphine,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9798,Effectiveness of Metacognitive Therapy vs Behavioral Activation,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.75)
9799,Efficacy and Safety of Electroacupuncture for Depression Sleep,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.85)
9800,Preliminary RCT of Different Treatment Regimens for Melancholic,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.57)
9801,Web- and Mobile-Based Intervention for Depression + Back Pain,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.72)
9802,Impact of pharmacogenomics in MDD in GUIDED trial,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.62)
9803,Effectiveness of electroacupuncture for postherpetic neuralgia,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.68)
9804,Sham-controlled randomized trial of adjunctive light therapy,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9805,Comparison of perpendicular vs transverse needling at SP6,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.46)
9806,Effect of acupuncture on lung cancer-related fatigue,OUT_OF_SCOPE,non-MH,2,N,Agreement
9807,Long-term effect of acupuncture for chronic tension-type headache,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.70)
9808,Verbal memory predicts treatment outcome in anxious depression,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.83)
9809,Comparative Assessment of Anxiety During Rapid Maxillary Expansion,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.63)
9810,Efficacy of Group ACT for Preventing Post-Stroke Depression,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.54)
9811,Effects of pestle needle therapy on post-hemorrhoidectomy pain,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.67)
9812,Effectiveness of Emotional Memory Reactivation Before ECT,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.82)
9813,Evaluation of Spiritual care on anxiety and depression,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.67)
9814,Acupuncture combined with SSRIs for depression,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.70)
9815,Selective Nociceptin Receptor Antagonist to Treat Depression,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9816,Effectiveness of Supplementary CBT for Pharmacotherapy-Resistant,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.72)
9817,Effect of laser biostimulation and low-calorie diet,OUT_OF_SCOPE,non-MH,2,N,Agreement
9818,Randomized clinical trial of adjunctive ketamine in ECT,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9819,Concise Health Risk Tracking-Self Report psychometrics,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9820,Pharmacoeconomic Review: Vortioxetine (Trintellix),OUT_OF_SCOPE,review,1,N,Unmatched in Screener B (best ratio: 0.73)
9821,Initiate Danhong Injection before/after PCI for STEMI,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.78)
9822,Treatment of trauma-affected refugees with venlafaxine vs sertraline,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9823,Antihyperalgesic effect of gamma-terpinene for neuropathic pain,OUT_OF_SCOPE,animal,1,N,Unmatched in Screener B (best ratio: 0.70)
9824,Effects of Attentional Bias Modification on residual depression,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9825,Efficacy of rTMS and agomelatine on sleep quality in depression,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.60)
9826,Health-related quality of life in Chinese menstrual migraine,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.65)
9827,Psychological Status after Augmented MBCT for Depression,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.53)
9828,Effect of istradefylline on mood disorders in Parkinson's,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9829,Subjective Cognitive Decline and Post-operative Delirium,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.69)
9830,Safety of WALANT for lower limb surgery,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.44)
9831,Does rTMS reduce depressive symptoms in young people,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9832,Early improvement predicts 8-week treatment outcome in GAD,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9833,Out of my league: Appraisals of anxiety in SAD,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.81)
9834,Empathetic nursing with mindful cognitive therapy for leukemia,OUT_OF_SCOPE,non-MH,2,N,Agreement
9835,Effect of Tiaoshen Kaiqiao acupuncture for post-stroke depression,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.75)
9836,Efficacy of Hypericum extract vs paroxetine,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.72)
9837,Effect of immediate BP reduction on post-stroke depression,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.81)
9838,Vortioxetine for MDD: indirect comparison,OUT_OF_SCOPE,review,1,N,Unmatched in Screener B (best ratio: 0.69)
9839,Family psychoeducation for MDD - study protocol,OUT_OF_SCOPE,protocol,1,N,Unmatched in Screener B (best ratio: 0.71)
9840,ACT for Depression after Psychosis,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.64)
9841,Moderators of response to sertraline in cocaine dependence,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.69)
9842,Evaluating benefits of youth mental health curriculum in Nicaragua,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9843,Computerized-Adaptive vs Traditional Ratings in Ketamine Trial,OUT_OF_SCOPE,methodology,1,N,Unmatched in Screener B (best ratio: 0.80)
9844,Correction: Association Between Clinician Factors and CPT Fidelity,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.80)
9845,Comparison of Aripiprazole vs Bupropion Augmentation in MDD,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.50)
9846,Hamilton scale and MADRS are interchangeable in meta-analyses,OUT_OF_SCOPE,methodology,2,N,Agreement
9847,Health-Related Quality of Life in PCOS (BC CaMos),OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.66)
9848,Association of BMI with treatment outcomes in MDD,OUT_OF_SCOPE,secondary analysis,1,N,Unmatched in Screener B (best ratio: 0.70)
9849,Efficacy of Tianeptine in Elderly Patients with MDD,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9850,Effect of Estradiol Valerate on perimenopausal women,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.61)
9851,Subjective Taste and Smell Changes in FC and IBS,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.80)
9852,Management Based on Multimodal Brain Monitoring,OUT_OF_SCOPE,non-MH,2,N,Agreement
9853,Reliability and Validity of THINC-it for Bipolar Depression,OUT_OF_SCOPE,non-RCT,1,N,Unmatched in Screener B (best ratio: 0.67)
9854,Early effect on general interest of agomelatine vs escitalopram,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.70)
9855,Effect of palliative care on caregiver anxiety/depression,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.82)
9856,LEVODOPA AUGMENTATION FOR NEGATIVE SYMPTOMS IN SCHIZOPHRENIA,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.52)
9857,Vitamin D supplementation for anxiety/depression symptoms,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.75)
9858,Influences of Big Five personality traits on depression in ACS,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.82)
9859,Home-based exercise for caregivers of persons with dementia,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.76)
9860,Treatment Adequacy and Adherence as Predictors of Depression Response,OUT_OF_SCOPE,secondary analysis,2,N,Agreement
9861,Happiness During Low-Dose Ketamine Infusion Predicts Response,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9862,Effects of Wait Times on Treatment Adherence in SDB,OUT_OF_SCOPE,non-MH,2,N,Agreement
9863,Transient decrease in sound tolerance following hearing deprivation,OUT_OF_SCOPE,non-MH,2,N,Agreement
9864,Somapacitan (Sogroya) CADTH Reimbursement,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.81)
9865,Comparative Effectiveness of CT and DT for MDD,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.72)
9866,Assessment of functional outcomes by SDS in MDD,OUT_OF_SCOPE,secondary analysis,1,N,Unmatched in Screener B (best ratio: 0.77)
9867,Effects of transtheoretical model on depression in CHD,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.77)
9868,Negative Emotions and Course of Depression in Suicidal Older Adults,OUT_OF_SCOPE,secondary analysis,1,N,Unmatched in Screener B (best ratio: 0.82)
9869,"Multicenter RCT of bifrontal, bitemporal, and right unilateral ECT",OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.60)
9870,Mechanisms of change in cognitive therapy for MDD,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9871,Effect of Paroxetine Combined with Probiotics,OUT_OF_SCOPE,non-MH,2,N,Agreement
9872,Effect of Buprenorphine Weekly Depot (CAM2038),OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9873,EFFECTIVENESS OF PEER-BASED INTERVENTION ON OLDER CHINESE IMMIGRANTS IN CANADA,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.80)
9874,Guided internet CBT vs gold standard depression treatments,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9875,In-vivo imaging of targeting by tDCS for depression,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.79)
9876,Consistency checks to improve measurement with HAM-D,OUT_OF_SCOPE,methodology,2,N,Agreement
9877,Repeated low-dose oral esketamine for TRD: pilot study,OUT_OF_SCOPE,non-RCT,1,N,Unmatched in Screener B (best ratio: 0.67)
9878,Subjective Taste and Smell Changes in Globus Patients,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.76)
9879,Reduced multisensory facilitation in autism,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.76)
9880,Therapeutic effects of BLT + escitalopram for poststroke depression,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.53)
9881,Evaluating response to mood stabilizers in mixed depression,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.77)
9882,Effect of Brahmi vati and Sarpagandha Ghana vati in hypertension,OUT_OF_SCOPE,non-MH,2,N,Agreement
9883,Whether Fire-needle Therapy Benefits Plaque Psoriasis,OUT_OF_SCOPE,non-MH,2,N,Agreement
9884,Validity of patient-evaluated medication adherence in bipolar,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.67)
9885,Algorithm-Guided Treatment for Depressed Inpatients (GAP3),OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.73)
9886,Efficacy of neuromuscular electrical stimulation in cerebral infarction,OUT_OF_SCOPE,non-MH,2,N,Agreement
9887,Improvements in irritability with sertraline vs placebo,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9888,Dose-Related Effects of Adjunctive Ketamine in Taiwanese TRD,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9889,Frontoparietal Activation Predicts Remission to Antidepressants,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.55)
9890,OLDER PERSONS WITH HIV IN CANADIAN HOME AND LONG-TERM CARE,OUT_OF_SCOPE,non-MH,2,N,Agreement
9891,Novel Treatment of Opioid Cravings With Transcranial Photobiomodulation,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.77)
9892,Effect of Low Dose Ketamine on Learning Memory in ECT,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9893,Plasma Circular RNA DYM in MDD and rTMS response,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.59)
9894,OXYTOCIN ENHANCES VISUAL ATTENTION IN SCHIZOPHRENIA,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.67)
9895,Clinical Efficacy of Modified Danggui-Shaoyao San for Depression in CKD,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener B (best ratio: 0.42)
9896,Efficacy of rTMS in Treatment of MDD in Croatia,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.56)
9897,Temporal Associations of Alliance and Adherence in CBT for Depression,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.67)
9898,Randomized controlled study of early medication change in MDD,OUT_OF_SCOPE,non-Canadian,2,N,Agreement
9899,Transcranial direct current stimulation for interstitial cystitis,OUT_OF_SCOPE,non-MH,1,N,Unmatched in Screener B (best ratio: 0.78)
9900,Effects of Psychosomatic Mutual Aid on Turner Syndrome,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.75)
9901,Reliability and validity of PHQ-9 for MDD in China,OUT_OF_SCOPE,non-RCT,1,N,Unmatched in Screener B (best ratio: 0.71)
9902,Circadian reinforcement therapy for discharged depression patients,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.65)
9903,Actigraphy in MDD Patients Undergoing rTMS,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.57)
9904,Identifying best treatment for MDD based on attachment,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.65)
9905,Smartphone application for unhealthy alcohol use,OUT_OF_SCOPE,non-pharma,2,N,Agreement
9906,Incidence of nocebo response in placebo arms of olanzapine trials,OUT_OF_SCOPE,secondary analysis,1,N,Unmatched in Screener B (best ratio: 0.52)
9907,Effect of psychoeducation on late life depression - Protocol,OUT_OF_SCOPE,non-pharma,1,N,Unmatched in Screener B (best ratio: 0.62)
31462766,Reward related ventral striatal activity and differential response to sertraline versus placebo in depressed individuals.,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener A
33181049,Brexanolone in Postpartum Depression: Post Hoc Analyses to Help Inform Clinical Decision-Making.,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener A
29505804,Outcome of a three-phase treatment algorithm for inpatients with melancholic depression.,OUT_OF_SCOPE,non-Canadian,1,N,Unmatched in Screener A
32608096,A randomised clinical pilot trial to test the effectiveness of parent training with video modelling to improve functioning and symptoms in children with autism spectrum disorders and intellectual disability.,OUT_OF_SCOPE,non-pharmacological,1,N,Unmatched in Screener A
