id,title,decision,category,confidence,notes
,Evaluating a Virtual Adult ADHD Group in a Primary Care Setting: Feasibility and Clinical Outcomes Pilot Study,EXCLUDE,non-pharma,0.80,CBT-based group for ADHD at St. Michael's Hospital Toronto Canada; non-pharmacological (psychotherapy); not pharma intervention
,Twiddler's Syndrome: a Rare Complication of Pacemakers,EXCLUDE,non-Canadian,0.85,Title mismatch; abstract describes melatonin + risperidone RCT for schizophrenia; authors from Indonesia; not Canadian
41192952,Chemotherapy Under Fire: Narratives of Patients With Cancer During Wartime,EXCLUDE,non-MH,0.90,Integrative oncology in wartime Israel; not MH pharma RCT
,The Application Value of Nursing Interventions Based on the Chronic Illness Trajectory Framework in Patients With Amyotrophic Lateral Sclerosis,EXCLUDE,non-pharma,0.90,Nursing intervention for ALS in China; non-pharmacological; non-Canadian
40420052,Cognitive functions in schizophrenia: the interplay between blood viscosity serum osmolarity and symptom severity,EXCLUDE,non-RCT,0.90,Observational study of blood viscosity and cognition in schizophrenia; not pharma RCT
,Preoperative insomnia exacerbates postoperative sleep fragmentation in elderly arthroplasty patients,EXCLUDE,non-MH,0.90,Prospective cohort of insomnia and arthroplasty outcomes; not pharma RCT for MH
40442633,A preliminary study of the reliability and validity of the Uyghur version of the NUCOG cognitive screening application,EXCLUDE,non-RCT,0.95,Psychometric validation study in China; not pharma RCT; not Canadian
40904277,Effects of nurse-led web-based brief behavioral therapy on insomnia severity in patients in the chronic stage of stroke recovery,EXCLUDE,non-pharma,0.85,BBTI for insomnia in stroke survivors; non-pharmacological; non-Canadian
41416579,Phase 2 study of zervimesine (CT1812) in participants with mild-to-moderate dementia with Lewy bodies (DLB),EXCLUDE,non-MH,0.75,Phase 2 pharma RCT of zervimesine for DLB; neurodegeneration not primary DSM-5 MH diagnosis; multi-center but unclear if Canadian site
41566492,Transauricular vagus nerve electrical stimulation improves postoperative sleep disorders in elderly patients (VNstep): protocol,EXCLUDE,protocol,0.90,Protocol for VNS trial in China; no results; non-Canadian
41456040,Safety and efficacy of allogeneic umbilical cord blood cells and erythropoietin combination therapy in patients with subacute stroke,EXCLUDE,non-MH,0.95,Cell therapy for stroke in South Korea; not MH pharma
,Mindfulness-based cognitive therapy for depression after traumatic brain injury: Responders' characteristics,EXCLUDE,non-pharma,0.80,MBCT for depression post-TBI; non-pharmacological; possibly Canadian but no pharma intervention
,Virtual reality-based exposure with 360 degree video as part of CBT for social anxiety disorder: a three-arm randomized controlled trial,EXCLUDE,non-pharma,0.85,VR exposure CBT for SAD; non-pharmacological; non-Canadian
,Targeting cognitive impairments in borderline personality disorder: A cognitive remediation approach,EXCLUDE,non-pharma,0.85,Cognitive remediation for BPD; non-pharmacological; possibly Canadian but not pharma
,Guided or self-guided resources: what works best for university student stress management?,EXCLUDE,non-pharma,0.90,Stress management resource comparison for students; non-pharmacological; possibly Canadian but not pharma for diagnosed MH
40549982,Multisite Randomized Trial of Inpatient Palliative Care Intervention for Patients Undergoing Hematopoietic Stem Cell Transplantation,EXCLUDE,non-MH,0.90,Palliative care for HSCT patients; not MH pharma; non-Canadian
,In vivo-measured Lewy body pathology is associated with neuropsychiatric symptoms across the Alzheimer's disease continuum,EXCLUDE,non-RCT,0.90,Observational biomarker study; not pharma RCT
,Chronic excess ethanol exacerbates post-ischaemic vascular dementia in rats,EXCLUDE,animal,0.99,Rat study; animal research
,Effect of high-frequency rTMS on cognitive deficits in schizophrenia: A randomized double blind sham-controlled trial,EXCLUDE,non-pharma,0.85,rTMS RCT for schizophrenia cognition; neuromodulation not pharmacotherapy; non-Canadian (India)
,Endocannabinoids and the neurobiology of emotional states,EXCLUDE,review,0.95,Review of endocannabinoid system; not primary RCT
,Long-term treatment of generalised anxiety disorder with Aviandr: results of a 36-week post-registration observational study,EXCLUDE,non-RCT,0.85,Open-label observational study of maritupridine for GAD in Russia; not RCT; non-Canadian
,Association of sleep disruption with treatment response using intermittent theta-burst stimulation for treatment-resistant depression,EXCLUDE,non-pharma,0.80,Secondary analysis of iTBS clinical trial for TRD; neuromodulation not pharmacotherapy; possibly Canadian but not pharma
,A sport-specific ACT group intervention for promoting athletes' mental well-being: a randomized controlled trial,EXCLUDE,non-pharma,0.90,ACT intervention for athletes; non-pharmacological; non-Canadian (Finland)
,Total Reversal of ALS Confirmed by EMG Normalization: A Case Report,EXCLUDE,non-RCT,0.99,Case report; not RCT
,The Effectiveness of a Sleep Optimization Program on Insomnia Anxiety Perceived Stress and Emotion Dysregulation Among Football Players,EXCLUDE,non-pharma,0.90,Sleep optimization (mindfulness + sleep hygiene) for football players; non-pharmacological; non-Canadian
41338127,Self-administered home digital cognitive enhancement system (DCES) enhances cognitive function in Chinese healthy elderly,EXCLUDE,non-pharma,0.90,Cognitive training for elderly in China; non-pharmacological; non-Canadian
,Evaluation of the neurotrophic peptide mixture in pathogenetic therapy of patients with Parkinson's disease,EXCLUDE,non-MH,0.85,Open-label peptide study for PD; neurodegeneration not primary MH; non-Canadian
40698461,Effect of Parecoxib and transversus abdominis plane block on postoperative anxiety and cognition,EXCLUDE,non-MH,0.85,Anesthetic adjunct for postoperative outcomes in China; not primary MH diagnosis; non-Canadian
,The Double Standard of Stigma: Gender and Compulsive Sexual Behaviour,EXCLUDE,non-RCT,0.90,Experimental stigma study; not pharma RCT; possibly Canadian but not intervention study
,Tilt in Video Gaming: Development and Validation of the Video Gaming Tilt Scale (VGTS),EXCLUDE,non-MH,0.90,Scale validation for gaming tilt; not MH pharma RCT
,Exploring the impacts of an AI-driven instructional intervention on Iranian EFL learners' pronunciation skill development,EXCLUDE,non-MH,0.99,Language education study; not MH
,A Cluster Randomized Controlled Trial Exploring Stigmatization and Recovery-Based Perspectives on Mental Illness and Substance Use Problems Among Primary Healthcare Providers in Toronto Ontario,EXCLUDE,non-pharma,0.80,Canadian cluster-RCT of anti-stigma intervention for CHC staff in Toronto; non-pharmacological (education/training intervention); not pharma for MH
,Sensory Diet Program Through In-Person and Tele-Occupational Therapy in Children with Autism Spectrum Disorder,EXCLUDE,non-pharma,0.90,Sensory diet OT for ASD children; non-pharmacological; non-Canadian
39862986,Neuromonitoring-guided anesthesia depth versus four-minute anesthesia-to-stimulation time interval in ECT for depressive disorders,EXCLUDE,non-pharma,0.80,Anesthesia depth optimization for ECT; procedural not pharma intervention; non-Canadian (Germany)
41062970,CATATOnia treatment with transcranial direct current electrostimulation: protocol of a randomised double-blind placebo-controlled bicentric superiority study (CATATOES),EXCLUDE,protocol,0.90,Protocol for tDCS in catatonia; no results; non-Canadian (France)
,Internet-delivered cognitive behavioral therapy versus standard information brochures in advanced cancer caregivers,EXCLUDE,non-pharma,0.85,iCBT for cancer caregivers; non-pharmacological; possibly Canadian but not pharma for MH diagnosis
,Phytopharmacological and Ethnomedicinal Importance of Xanthium strumarium L: A Review,EXCLUDE,non-MH,0.99,Phytopharmacology review; not MH pharma RCT
,Comparative effectiveness of long-acting injectable versus oral antipsychotic medication after a first episode of psychosis,EXCLUDE,non-RCT,0.75,Target trial emulation using observational data from FEP-CAUSAL international consortium; not an RCT (observational design); includes Canadian data but emulation design not RCT
,Probing cognitive reserve with resting state functional connectivity in subcortical ischemic vascular cognitive impairment,EXCLUDE,non-RCT,0.90,Observational neuroimaging study; not pharma RCT
,Assessment of cognitive function in patients with schizophrenia based on virtual reality serious games,EXCLUDE,non-pharma,0.85,VR cognitive assessment for schizophrenia in China; non-pharmacological; non-Canadian
41412728,Effects of a probiotic fermented dairy product on hippocampal metabolites structure and function: an 8-week randomized controlled trial,EXCLUDE,non-MH,0.85,Probiotic dairy RCT in healthy women; not MH diagnosis; non-Canadian
,Examining the efficacy of antidepressant pharmacotherapy for interpersonal sensitivity in patients with depressive disorders,EXCLUDE,review,0.85,Literature review of pharmacotherapy for interpersonal sensitivity; not primary RCT
,Urban care farming for older adults: a mixed-method feasibility and acceptability study,EXCLUDE,non-pharma,0.90,Urban care farming for elderly; non-pharmacological; non-Canadian
,Feasibility of a Cognitive-Behavioral-Therapy-Based Addiction Intervention for Relapse Prevention for Patients with Alcohol-Related Cognitive Impairments,EXCLUDE,non-pharma,0.85,CBT-based addiction intervention; non-pharmacological; non-Canadian (German)
41580643,Effects of a complex intervention on agitation and aggression in people living with dementia and MCI in shared-housing arrangements: results from the DemWG study,EXCLUDE,non-pharma,0.90,Non-pharmacological psychosocial intervention for dementia; non-Canadian (Germany)
,Challenges and Opportunities in a Big Data Pipeline for Resilience and Wellness Development: A Case Study for Police Training,EXCLUDE,non-RCT,0.85,Big data methodology for police resilience; not pharma RCT; possibly Canadian but not clinical trial
,PEPAMARKER: a multicenter cohort study protocol on predictive biomarkers of affective vs non-affective trajectories in first-episode psychosis,EXCLUDE,protocol,0.90,Cohort study protocol for FEP biomarkers; no results; observational design
,Correction: Association between postpartum depression and chronic postsurgical pain after Cesarean delivery,EXCLUDE,non-RCT,0.90,Correction to secondary analysis of a trial; not primary pharma RCT; Canadian journal but correction only
40752762,Effect of the mGlu2 receptor positive allosteric modulator AZD8529 on L-DOPA-induced dyskinesia and psychosis-like behaviours in the parkinsonian marmoset,EXCLUDE,animal,0.99,Marmoset (primate) study; animal research; Canadian authors but animal model
,Calculated solvation and ionization energies for thousands of organic molecules relevant to battery design,EXCLUDE,non-MH,0.99,Battery chemistry; not MH
40599222,Development and validation of a mortality risk prediction index score for adults living with HIV and multiple chronic comorbidities,EXCLUDE,non-MH,0.85,HIV mortality risk prediction index; not MH pharma RCT; possibly Canadian but not MH intervention
,Acute effects of partial positive allosteric GABAA receptor modulation by GT-002 on psychophysiological and cognitive measures: protocol for the TOTEMS phase II trial targeting CIAS,EXCLUDE,protocol,0.85,Protocol for GT-002 trial for schizophrenia cognition in Denmark; no results; non-Canadian
,Scaling up interpersonal psychotherapy training: A pilot randomized controlled trial of digital asynchronous self-directed vs synchronous group workshop training,EXCLUDE,non-pharma,0.80,Canadian RCT of IPT training methods in Toronto; non-pharmacological (therapist training intervention); patients received psychotherapy not pharmacotherapy
40742552,Family-based cognitive behavioral therapy versus family-based psychoeducation and relaxation training for OCD in children and adolescents: a randomized clinical trial (TECTO),EXCLUDE,non-pharma,0.85,FCBT vs FPRT for pediatric OCD; non-pharmacological; non-Canadian (Nordic/Baltic)
,"I Feel like the Virtual Reality Really Gives You that Power Back: A Focus Group Study Exploring Breast Cancer Surgery Patients' Experiences with a Preoperative VR Intervention",EXCLUDE,non-MH,0.90,Qualitative VR study for surgery anxiety; not MH pharma; possibly Canadian but not pharma
39809343,Multi-domain Online Therapeutic Investigation Of Neurocognition (MOTION) – A randomized comparative-effectiveness study of two remotely delivered mind-body interventions,EXCLUDE,non-pharma,0.85,Mind-body movement RCT for cognitive decline; non-pharmacological; possibly Canadian but not pharma
40317215,A Non-Randomized Pilot Trial of Brain-WISE: A Group-Based Program for Brain Health and Dementia Risk Reduction,EXCLUDE,non-RCT,0.85,Non-randomized pilot of brain health program; not RCT; possibly Canadian but non-pharma
,Feasibility and acceptability of an immersive puzzle-based virtual reality activity for community-dwelling older adults,EXCLUDE,non-pharma,0.90,VR puzzle intervention for elderly; non-pharmacological
,The gut-brain connection: microbes' influence on mental health and psychological disorders,EXCLUDE,review,0.95,Review of gut microbiome and mental health; not primary RCT
,Protocol of a randomized single-blind controlled trial of an 18-month home-based high-intensity exercise intervention in older cognitively unimpaired APOE e4 carriers,EXCLUDE,protocol,0.90,Protocol for exercise trial; no results; non-pharmacological
,Potential Mediating Role of Polygenic Hazard Score in the Association Between Neurofilament Light Chain and Default Mode Network Connectivity Across the AD Continuum,EXCLUDE,non-RCT,0.95,Observational biomarker study; not RCT
40614350,Accelerating the development of a psychological intervention to restore treatment decision-making capacity in patients with schizophrenia-spectrum disorder: An umbrella trial,EXCLUDE,non-pharma,0.80,Umbrella trial of psychological interventions for capacity in psychosis; non-pharmacological; UK-based
,Patient life engagement as a treatment goal in adults with major depressive disorder: a plain language summary,EXCLUDE,non-RCT,0.80,Plain language summary of brexpiprazole studies for MDD; not primary RCT; secondary summary; Canadian PI (McIntyre) but this is a summary not original RCT
,Evidence summary for the management of sleep disorders after malignant tumor surgery,EXCLUDE,review,0.95,Evidence summary for post-surgical sleep management; not primary RCT
,Characterising negative symptoms in schizophrenia: CHANSS study protocol,EXCLUDE,protocol,0.90,Protocol for observational study of negative symptoms; no results; non-pharmacological
,Almond for mild to moderate Alzheimer's disease: A randomized clinical trial,EXCLUDE,non-Canadian,0.90,Almond supplement RCT for AD in Iran (Persian medicine); not Canadian; nutritional supplement not pharma
40797243,Effects of theta burst stimulation on cognitive function and characteristics of blood oxygen alterations based on fNIRS in chronic schizophrenia,EXCLUDE,non-pharma,0.85,TBS for schizophrenia cognition in China; neuromodulation not pharmacotherapy; non-Canadian
,Feasibility randomized controlled trial of a home-based support program for family caregivers of people with Alzheimer's disease,EXCLUDE,non-pharma,0.90,Home-based caregiver support program; non-pharmacological; non-Canadian (China)
41273220,Cross-cohort validation and cutpoint estimation of the Janssen plasma p-tau217+ assay in predominantly cognitively normal community studies,EXCLUDE,non-RCT,0.95,Biomarker validation study; not pharma RCT
,The effect of weight loss on brain age in schizophrenia spectrum disorders,EXCLUDE,non-RCT,0.85,Observational study of weight loss and brain age in SSD; not pharma RCT
,Early prediction of Alzheimer's disease using artificial intelligence and cortical features on T1WI sequences,EXCLUDE,non-RCT,0.95,AI prediction study for AD; not pharma RCT; non-Canadian
,VR&R: Preliminary Results on the Use of At-Home VR Therapy for Caregiver Respite and Symptom Management in Dementia,EXCLUDE,non-pharma,0.90,VR therapy for dementia respite; non-pharmacological; possibly Canadian
,The impact of aerobic and balance exercises on anxiety and dizziness in post-COVID-19 patients,EXCLUDE,non-pharma,0.90,Exercise for post-COVID anxiety/dizziness; non-pharmacological; non-Canadian
,Efficacy of a Combined Aerobic Exercise and Mindfulness Intervention on Depressive Symptoms: A Pilot Randomized Controlled Trial,EXCLUDE,non-pharma,0.90,Exercise + mindfulness for depression in Chinese students; non-pharmacological; non-Canadian
,3MDR: From rehabilitation technology to a transformative trauma therapy for posttraumatic stress disorder,EXCLUDE,non-pharma,0.85,Review of 3MDR for PTSD; neurorehabilitation/psychotherapy not pharmacotherapy; mentions Canadian trials but review article not primary RCT
41199470,Fornix Mediates Information Propagation in Brain Networks Following DLPFC-Targeted rTMS in Alzheimer's Disease: A Randomized Controlled Trial,EXCLUDE,non-pharma,0.85,rTMS for AD; neuromodulation not pharmacotherapy; non-Canadian (China)
41701690,Effectiveness and acceptability of the unified protocol for the transdiagnostic treatment of emotional disorders in people with long COVID-19: Study protocol for a RCT,EXCLUDE,protocol,0.90,Protocol for transdiagnostic psychotherapy for long COVID; no results; non-pharmacological; non-Canadian
,Temporal dynamics of mindfulness meditation on adolescent attention: A longitudinal study,EXCLUDE,non-pharma,0.90,Mindfulness meditation for adolescent attention; non-pharmacological; non-Canadian
41088913,A Non-Randomized Comparison of the Addition of New Maudsley Model Workshops for Parents of Adult Women Receiving Multidisciplinary Care for Anorexia Nervosa,EXCLUDE,non-RCT,0.80,Non-randomized comparison of NMM workshops for AN; not RCT; possibly Canadian but non-randomized and non-pharma
,Cognitive-Behavioural Therapy vs Mindfulness-Based Cognitive Therapy for Obsessive-Compulsive Disorder: Effectiveness and Treatment Mechanisms,EXCLUDE,non-pharma,0.80,CBT vs MBCT for OCD naturalistic study; non-pharmacological; possibly Canadian but non-pharma
40420669,Individual electric field in cortical white matter is correlated with cognitive improvement in MCI due to AD after rTMS treatment,EXCLUDE,non-pharma,0.85,rTMS biomarker study for MCI/AD; neuromodulation not pharmacotherapy; non-Canadian (China)
41385356,Effectiveness and Cost-effectiveness of an Internet-Based Self-management Program for People With Chronic Pain: A Randomized Controlled Trial (ReabilitaDOR),EXCLUDE,non-MH,0.85,Internet self-management for chronic pain in Brazil; not MH pharma; non-Canadian
41557927,Patient Satisfaction and QoL in SUI: Results With Single-incision or Full-length Slings,EXCLUDE,non-MH,0.99,Urinary incontinence surgery; not MH
39743017,Enhanced Advance care planning and life Review Longitudinal Intervention (EARLI): Protocol for a cluster RCT,EXCLUDE,non-MH,0.90,Advance care planning protocol in Australia; not MH pharma; non-Canadian
,Online Single-Session Intervention to Foster Connection in Older Adults: Pilot Trial,EXCLUDE,non-pharma,0.90,Online connection intervention for elderly; non-pharmacological
,Cognitive and Psychosocial Effects of Individual Cognitive Stimulation in Dementia: A Randomized Controlled Trial,EXCLUDE,non-pharma,0.90,Individual cognitive stimulation for dementia; non-pharmacological; non-Canadian (Portugal)
,Parenting on the border: Study protocol for a randomized controlled trial of a trauma-informed edutainment-enhanced intervention,EXCLUDE,protocol,0.90,Protocol for parenting intervention in Thailand; no results; non-pharmacological; non-Canadian
,Mild Behavioral Impairment and Alzheimer Disease Biomarkers: Sample Enrichment for Clinical Trial Screening and Recruitment,EXCLUDE,non-RCT,0.85,Review/commentary on MBI for AD trial enrichment; not primary RCT; possibly Canadian but not pharma RCT
,Effects of xiusanzhen acupuncture on hippocampal CA1 region damage and microglia activation in rats with vascular dementia,EXCLUDE,animal,0.99,Rat study; animal research
41219714,Study protocol for a randomized controlled trial assessing clinical efficacy of digital cognitive rehabilitation for preclinical and mild clinical stages of AD: the MI-RICORDO project,EXCLUDE,protocol,0.90,Protocol for digital cognitive rehab in AD; no results; non-pharmacological; non-Canadian (Italy)
40447786,From checkboxes to emojis: a novel approach to patient-reported outcomes in multiple sclerosis,EXCLUDE,non-MH,0.90,PROM development for MS; not MH pharma RCT
,Does C1 esterase inhibitor play a role in post COVID-19 neurological symptoms? A randomized double-blind placebo-controlled crossover proof-of-concept study,EXCLUDE,non-MH,0.80,C1 esterase inhibitor for post-COVID neurological symptoms; not primary MH (DSM-5) diagnosis; likely non-Canadian
,Usability Evaluation of Paint! VR Game Designed for Frail Older Adults,EXCLUDE,non-pharma,0.90,VR game usability for elderly; non-pharmacological
41559192,Enhancing link prediction in biomedical knowledge graphs with BioPathNet,EXCLUDE,non-MH,0.99,Bioinformatics graph neural network; not MH
,Blessings-counting Takes Playful Shape: Development and Preliminary Evaluation of Gamified Interactive Gratitude Practice,EXCLUDE,non-pharma,0.95,Gamified gratitude practice; non-pharmacological
39985041,The efficacy of computerized cognitive training in patients with coronary heart disease and cognitive impairment no dementia: study protocol for a RCT,EXCLUDE,protocol,0.85,Protocol for cognitive training in CHD; no results; non-pharmacological; non-Canadian (China)
